Title,description,Link,Score,Story_author,Painting_author,Author,Day,Genre,Image_Source,isDone,tags
걸어서 30분,"은하학원 위성은과 지구봉의 귀갓길 로맨스. 
세상 가장 설레는 시간, 걸어서 30분",https://comic.naver.com/webtoon/list?titleId=700844,9.97,이온도,이온도,,,학원로맨스,https://image-comic.pstatic.net/webtoon/700844/thumbnail/thumbnail_IMAG21_4135202081180039526.jpg,TRUE,#로맨스 #학원로맨스 #하이틴 #성장드라마 #삼각관계 #완결로맨스
빨간맛 로맨스,"네 피는 뭔가 달라. 참을 수 없을 만큼 달콤해.
뱀파이어 도윤이 본능에 이끌려 흡혈을 한 뒤, 하리는 몸무게가 감소했다는 걸 깨닫는다. 
먹방을 계속하기 위해 체중 감량이 필요했던 먹방 꿈나무 하리는 도윤에게 계속 흡혈해달라고 부탁한다. 
시간이 지날수록 점점 피보다 하리를 더 좋아하게 되어버린 도윤, 
그런 도윤의 앞에 하리의 어린 시절 친구라는 새로운 뱀파이어 이든이 등장하는데…….",https://comic.naver.com/webtoon/list?titleId=776669,9.96,사지현,서루,,,학원로맨스,https://image-comic.pstatic.net/webtoon/776669/thumbnail/thumbnail_IMAG21_7291951654543384934.jpg,TRUE,#로맨스 #학원로맨스 #뱀파이어 #완결로맨스
무주의 맹시,"삼신할미의 저주를 풀기 위해
산신이 되는 세아의 파란만장 고교 생활!",https://comic.naver.com/webtoon/list?titleId=726454,9.95,마누비,마누비,,,학원로맨스,https://image-comic.pstatic.net/webtoon/726454/thumbnail/thumbnail_IMAG21_7161626313633640547.jpg,TRUE,#로맨스 #최강자전 #2018 최강자전 #학원로맨스 #완결로맨스
무용과 남학생,"소꿉친구 유연과 함께 하늘예술고등학교에 입학한 시우는 같은 학교 미술과인 나은을 만나게 된다. 서로에게 이성적인 끌림을 느끼는 시우와 나은, 그런 둘을 보며 혼란스러운 감정을 느끼는 유연. 유연을 좋아하는 이준. 시우와 유연은 사랑과 우정 사이에서 불분명하고 미성숙했던 자신의 감정에 대해 깨우쳐간다.",https://comic.naver.com/webtoon/list?titleId=774853,9.84,이호진,이호진,,,학원로맨스,https://image-comic.pstatic.net/webtoon/774853/thumbnail/thumbnail_IMAG21_24cf5cf4-65ae-41d6-8045-d17ca05c36d7.jpg,TRUE,#드라마 #소꿉친구 #학원로맨스 #하이틴 #청춘로맨스 #친구>연인 #성장드라마 #완결드라마
꽃 피는 날,"등교 버스에서 시작된 삼각관계 로맨스!
나라에게도 꽃 피는 날이 올까?
2017 <청춘로맨스 대전> 우수상 수상작",https://comic.naver.com/webtoon/list?titleId=703841,9.95,두루,두루,,,학원로맨스,https://image-comic.pstatic.net/webtoon/703841/thumbnail/thumbnail_IMAG21_3847262860878045540.jpg,TRUE,#로맨스 #학원로맨스 #삼각관계 #완결로맨스
FM보이,"걸어 다니는 도덕 교과서라고 불릴 정도로 정석을 따르는 FM 고등학생 오사랑.
그에겐 특별한 비밀이 있는데 그것은 바로... ""오직 고운 말들만 들린다”는 것이다!
반면, 타인의 나쁜 말이나 욕설은 그에게 잡음처럼 지직거리며 들릴 뿐이다.
잡음 섞인 세상 속에서 살아온 사랑은 어느 날, 티 없이 맑은 목소리를 가진 소녀 '리나'를 만난다.
사랑은 난생처음 설레는 감정을 느끼고 그녀를 따라 방송부까지 입부하게 되지만... 알고 보니 그녀는 욕쟁이?!
""나쁜 말을 해도 사람들에겐 고운 말로 번역되어 들리는"" 반전 소녀 소리나. 그러나 어째선지 사랑이에겐 통하지 않는다.
난생처음 욕이란 걸 생생히 들어본 '사랑'과 전교 최고 욕쟁이 '리나'의 쌍방향 의사소통 로맨스!",https://comic.naver.com/webtoon/list?titleId=737009,9.96,육일공,육일공,,,학원로맨스,https://image-comic.pstatic.net/webtoon/737009/thumbnail/thumbnail_IMAG21_7363728675463903588.jpg,TRUE,#로맨스 #학원로맨스 #완결로맨스
실버 쥬얼,"마법사들이 살고있는 미지의 이웃나라, '마나라'에 파견된 '김범'.
'마나라'의 평화를 책임진다는 보물 '실버 쥬얼'을 탐사하는 임무를 받았건만...
웬 할머니 마법사가 '실버 쥬얼'이라고 하질 않나, 친절했던 마법사가 갑자기 공격하질 않나,
과연 김범은 임무를 무사히 마치고 본국으로 금의환향 할 수 있을 것인가...?!",https://comic.naver.com/webtoon/list?titleId=785693,9.81,찬2,찬2,,토,판타지,https://image-comic.pstatic.net/webtoon/785693/thumbnail/thumbnail_IMAG21_c01781fb-884a-4667-aa13-e3a316d2fa24.jpg,FALSE,#판타지
필생기,"생사의 갈림길에 도달한 사람에게만 초능력이 발현하는 세계.
5년 전 생긴 대형 싱크홀로 고등학생 김신관을 포함해 수많은 사람이 초능력자가 되었고, 
사람들은 싱크홀을 만든 '리피터'라는 정체불명의 물건을 찾아 나선다.

'리피터'를 둘러싼 싸움에 휘말린 김신관의 최후는..?",https://comic.naver.com/webtoon/list?titleId=783595,9.74,찬성,찬성,,수,판타지,https://image-comic.pstatic.net/webtoon/783595/thumbnail/thumbnail_IMAG21_3847254065607488822.jpg,FALSE,#판타지
하우스키퍼휴재,"A.I가 인간에게 반역하는 것은 인간을 위해서이다.'
A.I 혁명이 일어난 세계에서 사상 최악의 바이러스가 창궐하고 하스티의 주인 네빌은 좀비화가 된다.
세계연합정부는 환자들의 치료를 포기하고 감염확산을 막기 위해 좀비 학살 정책을 벌인다.
인간이 인간을 포기한 최악의 상황에서도 하스티는 주인인 네빌을 포기할 수 없었다.
좀비가 된 주인을 지키기 위한 A.I들의 처절한 사투가 시작된다.",https://comic.naver.com/webtoon/list?titleId=723046,9.96,채용택,유현,,,판타지,https://image-comic.pstatic.net/webtoon/723046/thumbnail/thumbnail_IMAG21_3690476024614040886.jpg,TRUE,#판타지 #슈퍼스트링 #아포칼립스 #sf #먼치킨 #감염
본투비갓,"돈에 미친 양아치 선도부 ‘김태성’.
어느 날 옆집으로 이사 온 무당 ‘화려한'을 만난 이후로 그의 주변에 무당이 하나둘씩 꼬이게 되고, 귀신에 씌인 존재가 태성을 공격하기 시작하는데…
태성에게 요괴 '두억시니'를 빙의시키는 화려한.
과연 태성은 두억시니와 함께 자신의 목숨을 지킬 수 있을까?",https://comic.naver.com/webtoon/list?titleId=784846,9.93,턱점,턱점,,매일+,판타지,https://image-comic.pstatic.net/webtoon/784846/thumbnail/thumbnail_IMAG21_7147269998899651127.jpg,FALSE,#판타지
버그: 스티그마,"3차 세계대전이 일어났다!
최강의 연금술사와 그로 인해 태어난 초능력자들의 액션 판타지!
세상에 생긴 오류 이야기 시즌2, 버그:스티그마",https://comic.naver.com/webtoon/list?titleId=724431,8,해마,송지형,,,판타지,https://image-comic.pstatic.net/webtoon/724431/thumbnail/thumbnail_IMAG21_4063433470580766051.jpg,TRUE,#판타지 #완결판타지
아이레휴재,"사라진 여왕의 힘을 찾기 위한 여정.
그들의 위대한 모험이 시작된다.",https://comic.naver.com/webtoon/list?titleId=754875,9.83,설이,Team 설이,,,판타지,https://image-comic.pstatic.net/webtoon/754875/thumbnail/thumbnail_IMAG21_3546365037103113315.JPEG,TRUE,#판타지
철의 영혼 아누비스,"인간과 로봇의 중간 형태의 타이탄 ""철기병"". 귀족의 철기병에 의해 모든 걸 잃은 소년 ""레이""는 아이러니하게도 철기병을 발굴하여 귀족에게 파는 일을 하게 되는데, 또다시 귀족에게 배신당하여 죽임을 당할 뻔한 그 순간, 시그니처 철기병인 ""아누비스""의 선택을 받아 강력한 힘을 갖게 되고, 귀족에 대한 증오심을 폭발시키며 복수를 시작한다.",https://comic.naver.com/webtoon/list?titleId=805441,9.59,김연승,김연승,,매일+,판타지,https://image-comic.pstatic.net/webtoon/805441/thumbnail/thumbnail_IMAG21_907263a9-0bfc-40ed-bf17-a8c59db7d4f3.jpg,FALSE,#판타지
해귀,"어느 날 갑자기 한마을을 덮친 해귀들. 
해귀에게 엄마를 잃고 살 길을 찾아 마을 밖으로 도망친 주인공 한천은 
엄마가 사실 해귀에게 죽은 것이 아니고 먹이로 납치당했다는 사실을 알게 된다. 
한천은 끌려간 엄마를 구하기 위해 위험한 길을 떠나게 되는데...",https://comic.naver.com/webtoon/list?titleId=762786,9.88,알파A,알파A,,,판타지,https://image-comic.pstatic.net/webtoon/762786/thumbnail/thumbnail_IMAG21_7364010121194779187.jpg,TRUE,#판타지 #유료화임박 #아포칼립스 #인외존재 #성장드라마 #완결무료 #완결판타지
이런 영웅은 싫어,"실존하는 수많은 영물들과 싸우는 히어로, 스푼(SPOON)의 대활약 이야기!",https://comic.naver.com/webtoon/list?titleId=400742,9.97,삼촌,삼촌,,,판타지,https://image-comic.pstatic.net/webtoon/400742/thumbnail/thumbnail_IMAG21_3762812688514036279.jpg,TRUE,#판타지 #히어로 #이능력배틀물 #완결판타지
세기말 데빌,"하늘에선 재가 내리고 땅에선 악마들이 기어다닌다.
소중한 것을 잃어버린 소녀와 헌터는 멸망한 세상을 여행한다.
살아남기 위해, 무엇을 위해 살아가야 할지 찾기위해.",https://comic.naver.com/webtoon/list?titleId=804418,9.94,섀이,섀이,,매일+,판타지,https://image-comic.pstatic.net/webtoon/804418/thumbnail/thumbnail_IMAG21_c444df06-f06a-488d-bbf9-7479a28c9475.jpg,FALSE,#판타지
그 판타지 세계에서 사는 법휴재,"용사가 마왕을 물리친 후 100년 뒤,
과거의 상처를 잊은 그 판타지 세계 주민들 이야기",https://comic.naver.com/webtoon/list?titleId=316909,9.97,촌장,촌장,,,판타지,https://image-comic.pstatic.net/webtoon/316909/thumbnail/thumbnail_IMAG21_3473513801691247160.jpg,TRUE,#판타지
흔들리는 세계로부터,"""우리 한번 바꿔보지 않을래?""
동경하던 ‘나’의 입에서 나온 달콤한 제안. 
그리고 바뀐 세계에서 벌어지는 은새의 파란만장 로맨스(?)가 시작된다.",https://comic.naver.com/webtoon/list?titleId=793662,9.95,양담,양담,,,판타지,https://image-comic.pstatic.net/webtoon/793662/thumbnail/thumbnail_IMAG21_97fb792e-54d4-47c9-8bf1-2b749f14050c.jpg,TRUE,#판타지 #유료화임박 #최강자전 #2021 최강자전 #하이틴 #완결무료 #완결판타지
아사휴재,"인간들에게 사로잡힌 마물의 왕「아사」.
감옥탑에 유폐된 아사는, 태자 정진과 장군 무량 사이에 분열을 일으켜 그들의 자멸을 꾀한다. 
황궁을 배경으로 펼쳐지는 정치암투와 액션, 예측불가 동양판타지.",https://comic.naver.com/webtoon/list?titleId=786496,9.95,우새새,우새새,,,판타지,https://image-comic.pstatic.net/webtoon/786496/thumbnail/thumbnail_IMAG21_7dda2445-bbab-402c-bbaa-ee984e31b048.jpg,TRUE,#판타지 #2020 지상최대공모전 #동양풍판타지
마법사랑해휴재,"만물을 아우르는 마법을 깨우치고도 정작 텅 빈 감정의 소유자였던 위대한 마법사.
파멸의 마왕을 깨우려는 자들과 맞서기 위해 그의 심장이 다시 뛰기 시작했다.",https://comic.naver.com/webtoon/list?titleId=776655,9.97,명랑,청설모,,,판타지,https://image-comic.pstatic.net/webtoon/776655/thumbnail/thumbnail_IMAG21_3689345529175880248.jpg,TRUE,#판타지 #차원이동 #판무
신과함께,"나쁘지도 착하지도 않은 평범한 남자 김자홍이
저승에서 49일 동안 일곱 번의 재판을 받게 된다.",https://comic.naver.com/webtoon/list?titleId=697685,9.98,주호민,주호민,,,판타지,https://image-comic.pstatic.net/webtoon/697685/thumbnail/thumbnail_IMAG21_7220736075942344240.jpg,TRUE,#판타지 #영화원작웹툰 #드라마&영화 원작웹툰 #완결판타지
하이브 1~2,"거대해진 곤충들이 인간을 습격한다! 
원시시대로 돌아간 지구의 대기상태",https://comic.naver.com/webtoon/list?titleId=609480,9.95,김규삼,김규삼,,,판타지,https://image-comic.pstatic.net/webtoon/609480/thumbnail/thumbnail_IMAG21_4049638099174778162.jpg,TRUE,#판타지 #아포칼립스 #완결판타지
롤랑롤랑,"코기 왕자 롤랑과 마녀 루이사의 모험 이야기.
베일에 숨겨져 있던 대사제의 과거와 교단의 비밀이 드디어 밝혀지는데...",https://comic.naver.com/webtoon/list?titleId=715935,9.98,자유,자유,,,판타지,https://image-comic.pstatic.net/webtoon/715935/thumbnail/thumbnail_IMAG21_4f9e4aeb-7ff9-4ade-b960-63c1fad08a0b.jpg,TRUE,#판타지 #인외존재 #성장드라마 #동물 #완결판타지
둥굴레차!휴재,"청룡, 주작, 백호, 현무. 
사신의 증표를 가지고 태어난 네 무술소년들의 수련기 
2013 대학만화 최강자전 2위 수상작!",https://comic.naver.com/webtoon/list?titleId=626939,9.95,기라3,기라3,,,판타지,https://image-comic.pstatic.net/webtoon/626939/thumbnail/thumbnail_IMAG21_3990583107097093433.jpg,TRUE,#판타지 #최강자전 #2013 최강자전
갓트휴재,"12계열의 갓트(GOD-Tribe)가 서로 싸우며 공존하는 세상.
육식계에게 학대를 받으며 일하던 환식계 꼬마 랏데는
포식자에 제물로 바쳐졌으나, 영웅 타세르에 의해 구원된다.
타세르의 말에 따르면 랏데가 바로 포식자들에 맞서 세상을 구원할
천년에 한번 태어나는 계시된 존재였고,
이후 모든 '갓트'집단의 리더가 될 운명이었다.
이제 타세르와의 수련 후, 세상을 뒤집는 복수가 시작된다.",https://comic.naver.com/webtoon/list?titleId=790453,9.91,서패스,아거주누,,,판타지,https://image-comic.pstatic.net/webtoon/790453/thumbnail/thumbnail_IMAG21_49710bdb-baba-4a02-a16e-fbf2bcbc0d2b.jpg,TRUE,#판타지
아르세니아의 마법사휴재,"평범한 고등학생에서 벗어나 레드 드래곤 레이어드에 의해 아르세니아 대륙으로 소환된 이결.
집으로 가기 위해서는 마법사가 되어서 드래곤 하트 조각을 모아야만 한다!
마법사가 되어버린 고등학생 이결은 새로운 동료들과 함께 아르세니아 대륙 모험을 시작한다!",https://comic.naver.com/webtoon/list?titleId=741458,9.88,SAYM,박성호,,,판타지,https://image-comic.pstatic.net/webtoon/741458/thumbnail/thumbnail_IMAG21_3473742307691619937.jpg,TRUE,#판타지 #소설원작
아스란영웅전,"포악한 드래곤이 사라지고 대륙은 평화를 되찾았다. 하지만 용사의 평화는 아직 멀기만 한데...

평화로운 세상에서 펼쳐지는 용사의 두번째 이야기.본격 판타지 추리만화.",https://comic.naver.com/webtoon/list?titleId=112931,9.94,박성용,박성용,,,판타지,https://image-comic.pstatic.net/webtoon/112931/thumbnail/thumbnail_IMAG21_7365185511174255462.jpg,TRUE,#판타지 #다크판타지 #완결무료 #완결판타지
멸망급 빌런들의 선생님,"“멸망급 빌런이 될 운명인 아이들을 헌터로, 그것도 전설급 헌터로 만든다면 멸망을 막을 수 있지 않을까?”
가만히 있으면 기다리는 것은 그저 처참한 멸망뿐인….",https://comic.naver.com/webtoon/list?titleId=784843,5.25,이지,떡구이,SANA,매일+,판타지,https://image-comic.pstatic.net/webtoon/784843/thumbnail/thumbnail_IMAG21_3760895127252513590.jpg,FALSE,#판타지 #게임판타지 #소설원작
강남도깨비,"전세계 44명, 황금의 피를 가진 전교1등을 노리는 도깨비가 나타났다.
지상 최대 공모전 최우수상 수상작!!",https://comic.naver.com/webtoon/list?titleId=733728,9.78,이경민,송준혁,,,판타지,https://image-comic.pstatic.net/webtoon/733728/thumbnail/thumbnail_IMAG21_3919368837772895284.jpg,TRUE,#판타지 #2019 지상최대공모전 #완결무료 #완결판타지
신암행어사,"지금부터 일어나는 일은 모두 우연이다!
웹툰으로 돌아온 윤인완/양경일 작가 명작 <신암행어사> REBOOT!",https://comic.naver.com/webtoon/list?titleId=703307,9.95,윤인완,양경일,,,판타지,https://image-comic.pstatic.net/webtoon/703307/thumbnail/thumbnail_IMAG21_3761460495319904354.jpg,TRUE,#판타지 #슈퍼스트링 #완결판타지
전자오락수호대,"아무도 모르게 게임을 굴리는 비밀의 일꾼들.
최고 요원 패치의 게임 조난 굴곡사!",https://comic.naver.com/webtoon/list?titleId=637931,9.97,가스파드,가스파드,,,판타지,https://image-comic.pstatic.net/webtoon/637931/thumbnail/thumbnail_IMAG21_7233965413470910771.jpg,TRUE,#판타지 #완결판타지
